Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,Field 35,Value 35,Units 35,Field 36,Value 36,Units 36,Field 37,Value 37,Units 37,Field 38,Value 38,Units 38,Field 39,Value 39,Units 39,Field 40,Value 40,Units 40,Field 41,Value 41,Units 41,Field 42,Value 42,Units 42,Field 43,Value 43,Units 43,Field 44,Value 44,Units 44,Field 45,Value 45,Units 45,Field 46,Value 46,Units 46,Field 47,Value 47,Units 47,Field 48,Value 48,Units 48,Field 49,Value 49,Units 49,Field 50,Value 50,Units 50,Field 51,Value 51,Units 51,Field 52,Value 52,Units 52,Field 53,Value 53,Units 53,Field 54,Value 54,Units 54,Field 55,Value 55,Units 55,Field 56,Value 56,Units 56,Field 57,Value 57,Units 57,Field 58,Value 58,Units 58,Field 59,Value 59,Units 59,Field 60,Value 60,Units 60,Field 61,Value 61,Units 61,Field 62,Value 62,Units 62,Field 63,Value 63,Units 63,Field 64,Value 64,Units 64,Field 65,Value 65,Units 65,Field 66,Value 66,Units 66,Field 67,Value 67,Units 67,Field 68,Value 68,Units 68,Field 69,Value 69,Units 69,Field 70,Value 70,Units 70,Field 71,Value 71,Units 71,Field 72,Value 72,Units 72,Field 73,Value 73,Units 73,Field 74,Value 74,Units 74,Field 75,Value 75,Units 75,Field 76,Value 76,Units 76,Field 77,Value 77,Units 77,Field 78,Value 78,Units 78,
Definition,0,file_id,serial_number,1,,time_created,1,,unknown,1,,manufacturer,1,,product,1,,number,1,,type,1,,
Data,0,file_id,serial_number,"3937722139",,time_created,"863644184",,manufacturer,"1",,type,"4",,,,,,,,,,,
Definition,1,file_creator,software_version,1,,hardware_version,1,,,,,,,,,,,,,,,,,
Data,1,file_creator,software_version,"430",,,,,,,,,,,,,,,,,,,,
Definition,2,event,timestamp,1,,data,1,,event,1,,event_type,1,,event_group,1,,,,,,,,
Data,2,event,timestamp,"2",s,timer_trigger,"0",,event,"0",,event_type,"0",,event_group,"0",,,,,,,,
Definition,3,device_info,timestamp,1,,serial_number,1,,cum_operating_time,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,manufacturer,1,,product,1,,software_version,1,,battery_voltage,1,,ant_device_number,1,,device_index,1,,device_type,1,,hardware_version,1,,unknown,1,,battery_status,1,,ant_transmission_type,1,,ant_network,1,,unknown,1,,source_type,1,,
Data,13,gps_metadata,timestamp,"14",s,position_lat,"539455688",semicircles,position_long,"-869915870",semicircles,enhanced_altitude,"102.0",m,enhanced_speed,"0.487",m/s,utc_timestamp,"863644196",s,timestamp_ms,"284",ms,heading,"202.29",degrees,velocity,"-0.18|-0.45|-0.07",m/s,unknown,"27",,unknown,"42",,unknown,"50",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"14",s,position_lat,"539455685",semicircles,position_long,"-869915871",semicircles,enhanced_altitude,"102.0",m,enhanced_speed,"0.57",m/s,utc_timestamp,"863644197",s,timestamp_ms,"384",ms,heading,"204.02",degrees,velocity,"-0.23|-0.52|-0.07",m/s,unknown,"25",,unknown,"41",,unknown,"48",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,10,gyroscope_data,timestamp,"14",s,sample_time_offset,"0|11|21|31|41|51|61|71|81|91|101|111|121|131|141|151|161|171|181|191|201|211|221|231|241|251|261|271|281|291",ms,gyro_x,"32772|32768|32763|32772|32771|32767|32773|32770|32761|32768|32769|32764|32771|32771|32760|32766|32772|32764|32768|32775|32765|32765|32774|32766|32763|32773|32769|32761|32771|32773",counts,gyro_y,"32748|32768|32749|32741|32768|32758|32752|32771|32759|32741|32760|32753|32739|32765|32767|32739|32757|32767|32746|32756|32771|32750|32751|32770|32756|32749|32771|32761|32743|32763",counts,gyro_z,"32738|32740|32743|32737|32737|32738|32735|32737|32743|32739|32737|32740|32735|32733|32740|32737|32733|32737|32734|32730|32735|32736|32731|32735|32738|32732|32733|32739|32734|32733",counts,timestamp_ms,"200",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,accelerometer_data,timestamp,"14",s,sample_time_offset,"0|11|21|31|41|51|61|71|81|91|101|111|121|131|141|151|161|171|181|191|201|211|221|231|241|251|261|271|281|291",ms,accel_x,"30714|30804|30817|30763|30822|30801|30717|30744|30782|30721|30771|30827|30723|30718|30811|30758|30738|30818|30776|30719|30789|30776|30711|30767|30781|30693|30731|30797|30724|30722",counts,accel_y,"32713|32701|32748|32736|32723|32760|32726|32673|32725|32744|32722|32764|32753|32679|32704|32728|32683|32718|32757|32691|32688|32737|32692|32671|32730|32704|32658|32726|32738|32671",counts,accel_z,"32961|32948|32941|32955|32941|32936|32968|32986|32978|32991|32976|32940|32957|32967|32933|32943|32964|32945|32947|32968|32941|32926|32950|32948|32940|32980|32997|32977|32989|32998",counts,timestamp_ms,"200",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,magnetometer_data,timestamp,"14",s,sample_time_offset,"0|11|21|31|41|51|61|71|81|91|101|111|121|131|141|151|161|171|181|191|201|211|221|231|241|251|261|271|281|291",ms,mag_x,"33019|33016|33018|33023|33029|33035|33035|33031|33026|33024|33021|33023|33030|33032|33030|33026|33022|33020|33023|33024|33022|33019|33020|33022|33027|33033|33033|33029|33026|33023",counts,mag_y,"33207|33206|33205|33210|33227|33245|33250|33238|33217|33203|33205|33226|33250|33254|33233|33209|33201|33204|33206|33207|33205|33203|33204|33209|33225|33247|33255|33239|33214|33202",counts,mag_z,"33529|33529|33528|33527|33522|33514|33511|33515|33522|33529|33530|33521|33512|33511|33519|33527|33532|33532|33530|33529|33530|33530|33529|33528|33523|33515|33514|33520|33528|33532",counts,timestamp_ms,"200",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"14",s,position_lat,"539455659",semicircles,position_long,"-869915865",semicircles,enhanced_altitude,"101.79999999999995",m,enhanced_speed,"0.631",m/s,utc_timestamp,"863644197",s,timestamp_ms,"484",ms,heading,"202.97",degrees,velocity,"-0.24|-0.58|-0.08",m/s,unknown,"24",,unknown,"39",,unknown,"46",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"14",s,position_lat,"539455641",semicircles,position_long,"-869915861",semicircles,enhanced_altitude,"101.60000000000002",m,enhanced_speed,"0.677",m/s,utc_timestamp,"863644197",s,timestamp_ms,"584",ms,heading,"201.06",degrees,velocity,"-0.24|-0.63|-0.09",m/s,unknown,"23",,unknown,"37",,unknown,"44",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"14",s,position_lat,"539455610",semicircles,position_long,"-869915844",semicircles,enhanced_altitude,"101.39999999999998",m,enhanced_speed,"0.659",m/s,utc_timestamp,"863644197",s,timestamp_ms,"684",ms,heading,"199.93",degrees,velocity,"-0.22|-0.61|-0.09",m/s,unknown,"22",,unknown,"36",,unknown,"43",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,10,gyroscope_data,timestamp,"14",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,gyro_x,"32762|32767|32775|32763|32761|32775|32773|32761|32769|32776|32763|32762|32774|32769|32758|32769|32777|32764|32761|32775|32775|32760|32762|32776|32772|32762|32770|32776|32766|32758",counts,gyro_y,"32766|32740|32752|32772|32744|32744|32776|32763|32737|32757|32763|32740|32751|32774|32753|32740|32767|32770|32744|32749|32769|32756|32745|32752|32763|32758|32750|32753|32761|32761",counts,gyro_z,"32741|32739|32735|32742|32745|32738|32739|32748|32743|32738|32745|32748|32740|32742|32748|32741|32735|32740|32743|32736|32735|32744|32743|32733|32733|32740|32736|32731|32736|32741",counts,timestamp_ms,"501",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,accelerometer_data,timestamp,"14",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,accel_x,"30818|30761|30694|30808|30808|30687|30738|30826|30736|30714|30821|30792|30697|30776|30833|30728|30704|30804|30785|30692|30730|30788|30768|30716|30737|30779|30772|30727|30731|30799",counts,accel_y,"32708|32755|32678|32657|32746|32730|32664|32714|32762|32686|32682|32770|32734|32652|32721|32783|32702|32670|32769|32775|32674|32695|32776|32766|32688|32729|32791|32722|32660|32735",counts,accel_z,"32965|32955|32975|32948|32939|32983|32993|32970|32972|32976|32946|32931|32951|32947|32935|32954|32975|32962|32953|32963|32961|32948|32942|32950|32961|32960|32958|32972|32984|32961",counts,timestamp_ms,"501",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,magnetometer_data,timestamp,"14",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,mag_x,"33020|33018|33018|33019|33024|33030|33029|33024|33022|33023|33021|33018|33017|33019|33025|33033|33034|33028|33022|33021|33020|33018|33015|33016|33020|33023|33023|33023|33023|33021",counts,mag_y,"33204|33207|33208|33212|33225|33237|33238|33223|33207|33202|33204|33204|33204|33208|33226|33247|33254|33239|33215|33202|33202|33205|33205|33206|33205|33204|33203|33204|33205|33208",counts,mag_z,"33532|33531|33530|33529|33525|33519|33519|33526|33532|33534|33533|33532|33532|33531|33523|33515|33514|33520|33528|33534|33535|33533|33532|33535|33537|33535|33535|33537|33535|33535",counts,timestamp_ms,"501",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"14",s,position_lat,"539455622",semicircles,position_long,"-869915825",semicircles,enhanced_altitude,"101.39999999999998",m,enhanced_speed,"0.658",m/s,utc_timestamp,"863644197",s,timestamp_ms,"784",ms,heading,"200.23",degrees,velocity,"-0.22|-0.61|-0.1",m/s,unknown,"22",,unknown,"35",,unknown,"41",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"14",s,position_lat,"539455654",semicircles,position_long,"-869915850",semicircles,enhanced_altitude,"101.39999999999998",m,enhanced_speed,"0.672",m/s,utc_timestamp,"863644197",s,timestamp_ms,"884",ms,heading,"200.96",degrees,velocity,"-0.24|-0.62|-0.1",m/s,unknown,"21",,unknown,"34",,unknown,"40",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"14",s,position_lat,"539455679",semicircles,position_long,"-869915870",semicircles,enhanced_altitude,"101.39999999999998",m,enhanced_speed,"0.685",m/s,utc_timestamp,"863644197",s,timestamp_ms,"984",ms,heading,"202.08",degrees,velocity,"-0.25|-0.63|-0.11",m/s,unknown,"20",,unknown,"33",,unknown,"39",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,10,gyroscope_data,timestamp,"14",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,gyro_x,"32770|32775|32764|32759|32770|32773|32764|32761|32770|32772|32764|32763|32771|32774|32767|32764|32771|32775|32768|32763|32770|32776|32768|32763|32771|32775|32765|32764|32774|32772",counts,gyro_y,"32747|32747|32763|32759|32740|32748|32772|32762|32740|32752|32771|32759|32743|32754|32769|32760|32748|32754|32769|32765|32751|32754|32769|32763|32746|32755|32772|32758|32745|32764",counts,gyro_z,"32735|32732|32738|32741|32735|32733|32740|32742|32737|32734|32739|32742|32737|32734|32738|32741|32737|32734|32738|32741|32737|32735|32739|32742|32738|32737|32742|32744|32737|32737",counts,timestamp_ms,"801",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,accelerometer_data,timestamp,"14",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,accel_x,"30797|30719|30725|30825|30809|30710|30732|30826|30787|30705|30747|30825|30784|30717|30742|30805|30784|30717|30724|30790|30773|30702|30723|30797|30757|30694|30754|30808|30724|30695",counts,accel_y,"32789|32701|32649|32721|32766|32696|32658|32712|32747|32686|32657|32709|32745|32692|32655|32697|32745|32703|32668|32716|32772|32725|32682|32731|32765|32699|32690|32768|32770|32690",counts,accel_z,"32946|32963|32965|32934|32928|32953|32951|32917|32909|32927|32916|32881|32871|32885|32884|32861|32852|32877|32891|32871|32855|32874|32882|32854|32843|32868|32867|32847|32865|32894",counts,timestamp_ms,"801",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,magnetometer_data,timestamp,"14",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,mag_x,"33021|33026|33029|33027|33028|33033|33034|33030|33029|33032|33033|33031|33028|33028|33031|33032|33032|33033|33033|33031|33028|33029|33027|33024|33026|33033|33036|33037|33041|33039",counts,mag_y,"33214|33229|33243|33249|33247|33247|33248|33249|33249|33249|33248|33247|33246|33245|33246|33249|33253|33252|33248|33247|33244|33234|33230|33233|33237|33249|33266|33280|33281|33260",counts,mag_z,"33534|33528|33520|33518|33522|33522|33521|33519|33519|33521|33521|33517|33516|33520|33521|33518|33518|33520|33519|33516|33520|33524|33523|33521|33520|33516|33510|33505|33504|33510",counts,timestamp_ms,"801",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"15",s,position_lat,"539455713",semicircles,position_long,"-869915891",semicircles,enhanced_altitude,"101.20000000000005",m,enhanced_speed,"0.712",m/s,utc_timestamp,"863644197",s,timestamp_ms,"84",ms,heading,"206.73",degrees,velocity,"-0.32|-0.63|-0.11",m/s,unknown,"20",,unknown,"32",,unknown,"38",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"15",s,position_lat,"539455718",semicircles,position_long,"-869915887",semicircles,distance,"0.0",m,enhanced_speed,"0.709",m/s,enhanced_altitude,"101.20000000000005",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"15",s,position_lat,"539455719",semicircles,position_long,"-869915868",semicircles,enhanced_altitude,"101.0",m,enhanced_speed,"0.739",m/s,utc_timestamp,"863644197",s,timestamp_ms,"184",ms,heading,"212.02",degrees,velocity,"-0.39|-0.62|-0.12",m/s,unknown,"19",,unknown,"31",,unknown,"37",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"15",s,position_lat,"539455657",semicircles,position_long,"-869915748",semicircles,enhanced_altitude,"101.20000000000005",m,enhanced_speed,"0.75",m/s,utc_timestamp,"863644197",s,timestamp_ms,"284",ms,heading,"213.8",degrees,velocity,"-0.41|-0.62|-0.12",m/s,unknown,"19",,unknown,"30",,unknown,"35",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,10,gyroscope_data,timestamp,"15",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,gyro_x,"32761|32765|32774|32767|32759|32770|32774|32762|32760|32774|32770|32758|32767|32776|32767|32758|32767|32765|32758|32771|32780|32765|32761|32777|32772|32758|32769|32777|32762|32761",counts,gyro_y,"32770|32748|32746|32769|32763|32743|32754|32768|32751|32743|32765|32764|32741|32743|32765|32758|32747|32762|32759|32741|32753|32766|32750|32743|32762|32758|32740|32751|32763|32747",counts,gyro_z,"32743|32742|32736|32739|32744|32738|32734|32740|32741|32733|32734|32740|32737|32731|32735|32740|32735|32736|32741|32734|32729|32737|32740|32730|32732|32739|32734|32729|32737|32738",counts,timestamp_ms,"101",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,accelerometer_data,timestamp,"15",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,accel_x,"30785|30793|30698|30724|30799|30748|30688|30762|30789|30690|30699|30793|30764|30701|30734|30769|30711|30735|30806|30752|30690|30757|30781|30707|30728|30795|30748|30712|30783|30789",counts,accel_y,"32714|32783|32735|32668|32729|32764|32685|32677|32766|32736|32655|32720|32774|32715|32673|32744|32721|32648|32721|32783|32690|32672|32776|32748|32660|32730|32785|32690|32682|32780",counts,accel_z,"32874|32849|32870|32884|32858|32854|32886|32887|32863|32885|32902|32877|32866|32885|32892|32875|32885|32893|32872|32872|32901|32897|32879|32901|32914|32893|32894|32918|32906|32887",counts,timestamp_ms,"101",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,magnetometer_data,timestamp,"15",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,mag_x,"33027|33020|33018|33016|33017|33022|33026|33024|33022|33023|33025|33031|33038|33038|33032|33025|33022|33024|33028|33032|33036|33038|33040|33038|33037|33037|33033|33030|33035|33041",counts,mag_y,"33227|33205|33199|33202|33205|33205|33206|33206|33205|33205|33216|33250|33279|33285|33258|33218|33198|33208|33228|33246|33261|33267|33269|33273|33278|33272|33248|33232|33249|33271",counts,mag_z,"33523|33531|33533|33533|33531|33530|33532|33532|33529|33529|33526|33512|33499|33497|33508|33522|33532|33529|33519|33513|33509|33505|33502|33502|33500|33503|33515|33521|33509|33498",counts,timestamp_ms,"101",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"15",s,position_lat,"539455617",semicircles,position_long,"-869915660",semicircles,enhanced_altitude,"101.39999999999998",m,enhanced_speed,"0.731",m/s,utc_timestamp,"863644198",s,timestamp_ms,"384",ms,heading,"215.47",degrees,velocity,"-0.42|-0.59|-0.13",m/s,unknown,"18",,unknown,"28",,unknown,"34",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"15",s,position_lat,"539455592",semicircles,position_long,"-869915572",semicircles,enhanced_altitude,"101.60000000000002",m,enhanced_speed,"0.717",m/s,utc_timestamp,"863644198",s,timestamp_ms,"484",ms,heading,"219.82",degrees,velocity,"-0.45|-0.55|-0.13",m/s,unknown,"18",,unknown,"27",,unknown,"33",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"15",s,position_lat,"539455554",semicircles,position_long,"-869915465",semicircles,enhanced_altitude,"101.79999999999995",m,enhanced_speed,"0.681",m/s,utc_timestamp,"863644198",s,timestamp_ms,"584",ms,heading,"220.78",degrees,velocity,"-0.44|-0.51|-0.14",m/s,unknown,"18",,unknown,"26",,unknown,"32",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,10,gyroscope_data,timestamp,"15",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,gyro_x,"32776|32770|32757|32768|32776|32762|32758|32772|32768|32757|32768|32777|32764|32761|32775|32775|32761|32766|32779|32772|32764|32775|32779|32765|32764|32778|32774|32761|32771|32780",counts,gyro_y,"32744|32762|32756|32742|32753|32764|32750|32745|32759|32756|32740|32751|32764|32749|32743|32759|32759|32743|32750|32764|32754|32743|32756|32765|32749|32747|32764|32761|32744|32754",counts,gyro_z,"32730|32733|32740|32735|32730|32737|32740|32733|32734|32741|32735|32730|32737|32741|32734|32734|32741|32739|32731|32735|32740|32733|32730|32738|32739|32731|32732|32740|32737|32732",counts,timestamp_ms,"401",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,accelerometer_data,timestamp,"15",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,accel_x,"30715|30741|30798|30753|30717|30766|30773|30709|30731|30798|30753|30707|30776|30803|30733|30736|30806|30782|30723|30766|30812|30753|30723|30793|30803|30732|30751|30823|30778|30707",counts,accel_y,"32742|32652|32720|32771|32687|32656|32739|32715|32638|32705|32763|32675|32644|32736|32737|32641|32668|32754|32704|32643|32725|32767|32677|32674|32772|32745|32658|32723|32789|32700",counts,accel_z,"32908|32920|32898|32898|32922|32923|32907|32921|32932|32910|32909|32935|32929|32906|32912|32925|32906|32894|32913|32917|32894|32897|32920|32907|32881|32892|32905|32883|32878|32904",counts,timestamp_ms,"401",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,magnetometer_data,timestamp,"15",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,mag_x,"33041|33034|33026|33020|33020|33026|33030|33030|33027|33024|33023|33025|33026|33022|33024|33034|33039|33036|33034|33028|33021|33020|33023|33021|33017|33019|33021|33021|33021|33019",counts,mag_y,"33270|33239|33207|33193|33194|33200|33204|33203|33201|33203|33204|33203|33203|33207|33226|33260|33277|33261|33238|33219|33208|33203|33203|33205|33205|33203|33204|33204|33203|33203",counts,mag_z,"33503|33520|33536|33544|33545|33544|33544|33543|33538|33533|33533|33533|33532|33531|33525|33511|33503|33510|33518|33524|33530|33533|33532|33532|33532|33532|33532|33531|33529|33529",counts,timestamp_ms,"401",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"15",s,position_lat,"539455529",semicircles,position_long,"-869915394",semicircles,enhanced_altitude,"101.79999999999995",m,enhanced_speed,"0.677",m/s,utc_timestamp,"863644198",s,timestamp_ms,"684",ms,heading,"227.33",degrees,velocity,"-0.49|-0.45|-0.14",m/s,unknown,"17",,unknown,"25",,unknown,"31",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"15",s,position_lat,"539455279",semicircles,position_long,"-869915217",semicircles,enhanced_altitude,"101.39999999999998",m,enhanced_speed,"0.665",m/s,utc_timestamp,"863644198",s,timestamp_ms,"784",ms,heading,"232.92",degrees,velocity,"-0.53|-0.4|-0.14",m/s,unknown,"17",,unknown,"24",,unknown,"30",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"15",s,position_lat,"539455286",semicircles,position_long,"-869915209",semicircles,enhanced_altitude,"101.39999999999998",m,enhanced_speed,"0.646",m/s,utc_timestamp,"863644198",s,timestamp_ms,"884",ms,heading,"235.81",degrees,velocity,"-0.53|-0.36|-0.14",m/s,unknown,"17",,unknown,"24",,unknown,"29",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
Data,10,gyroscope_data,timestamp,"15",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,gyro_x,"32767|32761|32775|32778|32764|32762|32774|32770|32762|32772|32775|32761|32764|32781|32774|32761|32772|32780|32767|32763|32778|32775|32761|32766|32781|32772|32764|32777|32776|32761",counts,gyro_y,"32770|32757|32747|32755|32770|32758|32747|32758|32758|32746|32757|32767|32747|32742|32765|32762|32742|32749|32765|32749|32740|32762|32766|32746|32743|32763|32751|32741|32763|32761",counts,gyro_z,"32739|32742|32734|32732|32739|32741|32735|32736|32741|32736|32734|32742|32743|32734|32736|32744|32738|32733|32740|32743|32733|32733|32740|32738|32729|32733|32738|32732|32732|32740",counts,timestamp_ms,"701",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,accelerometer_data,timestamp,"15",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,accel_x,"30753|30791|30725|30688|30730|30744|30693|30718|30782|30733|30692|30774|30789|30701|30714|30791|30756|30700|30776|30808|30714|30709|30791|30785|30726|30800|30831|30732|30740|30829",counts,accel_y,"32656|32753|32760|32686|32659|32721|32689|32656|32747|32766|32651|32659|32770|32731|32641|32717|32779|32684|32659|32765|32750|32658|32707|32792|32736|32693|32777|32764|32659|32707",counts,accel_z,"32904|32880|32887|32909|32912|32897|32912|32916|32891|32892|32922|32910|32885|32904|32920|32898|32893|32923|32920|32899|32925|32952|32934|32917|32937|32930|32908|32929|32947|32922",counts,timestamp_ms,"701",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,magnetometer_data,timestamp,"15",s,sample_time_offset,"0|10|20|30|40|50|60|70|80|90|100|110|120|130|140|150|160|170|180|190|200|210|220|230|240|250|260|270|280|290",ms,mag_x,"33009|33008|33017|33022|33025|33032|33038|33035|33025|33018|33018|33026|33037|33041|33031|33019|33016|33018|33020|33018|33011|33011|33016|33021|33025|33029|33035|33035|33028|33019",counts,mag_y,"33201|33201|33204|33207|33223|33256|33278|33267|33229|33201|33202|33238|33281|33294|33261|33216|33193|33195|33202|33207|33203|33200|33201|33208|33230|33263|33283|33268|33228|33201",counts,mag_z,"33530|33530|33530|33531|33524|33508|33498|33504|33519|33531|33531|33515|33498|33497|33510|33524|33533|33533|33528|33526|33529|33529|33528|33527|33521|33506|33499|33507|33521|33530",counts,timestamp_ms,"701",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,gps_metadata,timestamp,"15",s,position_lat,"539455089",semicircles,position_long,"-869915071",semicircles,enhanced_altitude,"101.0",m,enhanced_speed,"0.605",m/s,utc_timestamp,"863644198",s,timestamp_ms,"984",ms,heading,"240.16",degrees,velocity,"-0.52|-0.3|-0.15",m/s,unknown,"16",,unknown,"23",,unknown,"28",,unknown,"94",,unknown,"188",,,,,,,,,,,,,,,,,,,,,,,
